s,C
Time,"TEMP_CENTER"
 1.0083367E+001, 2.2531909E+002
 1.0114502E+001, 2.8327898E+002
 1.0145637E+001, 2.7270587E+002
 1.0176772E+001, 2.3634286E+002
 1.0207907E+001, 2.3378250E+002
 1.0239042E+001, 2.8525627E+002
 1.0266237E+001, 4.0444214E+002
 1.0293432E+001, 4.5849654E+002
 1.0320627E+001, 4.5890244E+002
 1.0356886E+001, 6.6957720E+002
 1.0384081E+001, 6.9459344E+002
 1.0412182E+001, 5.8626276E+002
 1.0442097E+001, 4.7524981E+002
 1.0472011E+001, 4.1599749E+002
 1.0501925E+001, 3.6672102E+002
 1.0531839E+001, 2.8447629E+002
 1.0561754E+001, 2.1166370E+002
 1.0593662E+001, 1.6571492E+002
 1.0628761E+001, 1.7407613E+002
 1.0652892E+001, 2.2943326E+002
 1.0686613E+001, 2.8534719E+002
 1.0719095E+001, 2.9298406E+002
 1.0740750E+001, 2.7667063E+002
 1.0773233E+001, 2.5449157E+002
 1.0805715E+001, 2.1920491E+002
 1.0834316E+001, 1.8178235E+002
 1.0862917E+001, 1.5730897E+002
 1.0894473E+001, 1.4494194E+002
 1.0929080E+001, 1.4832902E+002
 1.0952151E+001, 1.9512216E+002
 1.0986758E+001, 3.1475278E+002
 1.1021365E+001, 3.2478234E+002
 1.1044437E+001, 2.3692678E+002
 1.1077882E+001, 1.7416791E+002
 1.1106898E+001, 1.3737381E+002
 1.1134862E+001, 1.1536556E+002
 1.1162826E+001, 9.5273559E+001
 1.1190790E+001, 8.8973509E+001
 1.1228076E+001, 2.4041665E+002
 1.1256040E+001, 5.0689307E+002
 1.1284004E+001, 5.8789951E+002
 1.1311968E+001, 5.4087197E+002
 1.1346283E+001, 3.6195384E+002
 1.1377011E+001, 2.7850988E+002
 1.1406875E+001, 3.6517698E+002
 1.1431512E+001, 7.0723284E+002
 1.1465183E+001, 7.7188153E+002
 1.1493582E+001, 5.8761729E+002
 1.1520008E+001, 5.2550445E+002
 1.1557517E+001, 6.2803709E+002
 1.1585648E+001, 6.7026105E+002
 1.1614717E+001, 5.9171700E+002
 1.1645661E+001, 4.6547926E+002
 1.1676606E+001, 3.7506837E+002
 1.1707550E+001, 3.2697781E+002
 1.1738494E+001, 3.0860738E+002
 1.1769439E+001, 2.9035470E+002
 1.1790068E+001, 2.7647709E+002
 1.1824107E+001, 2.4175260E+002
 1.1858146E+001, 1.8372627E+002
 1.1881973E+001, 1.4048594E+002
 1.1919416E+001, 1.1165923E+002
 1.1944377E+001, 1.0649486E+002
 1.1981820E+001, 2.4478676E+002
 1.2006782E+001, 5.7935897E+002
 1.2031743E+001, 7.5155762E+002
 1.2069186E+001, 9.0949846E+002
 1.2099463E+001, 1.0044318E+003
 1.2127641E+001, 1.0609178E+003
 1.2154769E+001, 9.2652969E+002
 1.2181898E+001, 6.7334604E+002
 1.2218069E+001, 5.4552954E+002
 1.2242103E+001, 4.9788082E+002
 1.2274148E+001, 4.7341944E+002
 1.2306193E+001, 4.0925818E+002
 1.2330227E+001, 3.7471279E+002
 1.2362272E+001, 3.6051115E+002
 1.2396720E+001, 3.2258810E+002
 1.2425801E+001, 2.5826088E+002
 1.2457790E+001, 1.8132658E+002
 1.2490845E+001, 1.2487203E+002
 1.2514304E+001, 1.0111793E+002
 1.2549492E+001, 8.8581579E+001
 1.2570368E+001, 8.1678639E+001
 1.2601683E+001, 7.8488995E+001
 1.2632998E+001, 7.5896560E+001
 1.2664312E+001, 7.2914115E+001
 1.2695627E+001, 7.0481651E+001
