s,C
Time,"TEMP_CENTER"
 1.0441961E+001, 2.0456148E+001
 1.0479566E+001, 2.0457790E+001
 1.0517171E+001, 2.0460797E+001
 1.0535973E+001, 2.0462883E+001
 1.0573578E+001, 2.0465911E+001
 1.0590486E+001, 2.0469439E+001
 1.0624303E+001, 2.0472286E+001
 1.0658119E+001, 2.0474139E+001
 1.0691936E+001, 2.0477167E+001
 1.0723939E+001, 2.0480172E+001
 1.0754130E+001, 2.0483651E+001
 1.0784320E+001, 2.0486314E+001
 1.0814511E+001, 2.0488122E+001
 1.0844702E+001, 2.0488831E+001
 1.0874892E+001, 2.0491289E+001
 1.0905083E+001, 2.0494104E+001
 1.0920178E+001, 2.0495922E+001
 1.0953388E+001, 2.0498076E+001
 1.0986597E+001, 2.0500904E+001
 1.1019807E+001, 2.0505491E+001
 1.1053016E+001, 2.0511324E+001
 1.1086226E+001, 2.0517981E+001
 1.1104491E+001, 2.0522980E+001
 1.1141022E+001, 2.0527136E+001
 1.1177552E+001, 2.0529362E+001
 1.1195818E+001, 2.0529541E+001
 1.1232348E+001, 2.0528812E+001
 1.1250613E+001, 2.0528158E+001
 1.1287144E+001, 2.0527955E+001
 1.1320726E+001, 2.0527993E+001
 1.1351360E+001, 2.0528476E+001
 1.1381993E+001, 2.0526266E+001
 1.1412627E+001, 2.0523057E+001
 1.1443261E+001, 2.0520065E+001
 1.1473895E+001, 2.0517006E+001
 1.1504528E+001, 2.0513252E+001
 1.1535162E+001, 2.0508192E+001
 1.1550479E+001, 2.0503676E+001
 1.1582644E+001, 2.0498564E+001
 1.1612438E+001, 2.0494161E+001
 1.1643722E+001, 2.0491481E+001
 1.1676496E+001, 2.0490326E+001
 1.1710909E+001, 2.0489815E+001
 1.1746960E+001, 2.0491180E+001
 1.1764985E+001, 2.0493841E+001
 1.1801036E+001, 2.0497461E+001
 1.1837087E+001, 2.0504078E+001
 1.1855113E+001, 2.0510167E+001
 1.1891164E+001, 2.0517517E+001
 1.1927215E+001, 2.0531777E+001
 1.1945241E+001, 2.0549770E+001
 1.1981292E+001, 2.0579789E+001
 1.2017343E+001, 2.0642559E+001
 1.2035368E+001, 2.0762969E+001
 1.2071420E+001, 2.1011062E+001
 1.2107471E+001, 2.1446659E+001
 1.2125496E+001, 2.1745527E+001
 1.2161547E+001, 2.1924252E+001
 1.2197598E+001, 2.2003760E+001
 1.2217427E+001, 2.1959042E+001
 1.2257083E+001, 2.1843693E+001
 1.2276911E+001, 2.1701760E+001
 1.2316567E+001, 2.1552432E+001
 1.2333819E+001, 2.1422205E+001
 1.2368322E+001, 2.1308945E+001
 1.2402826E+001, 2.1169861E+001
 1.2420078E+001, 2.1074329E+001
 1.2450744E+001, 2.0998090E+001
 1.2481411E+001, 2.0907555E+001
 1.2512078E+001, 2.0829311E+001
 1.2542744E+001, 2.0761352E+001
 1.2573411E+001, 2.0702860E+001
 1.2604077E+001, 2.0654042E+001
 1.2637811E+001, 2.0612508E+001
 1.2671544E+001, 2.0580929E+001
 1.2705277E+001, 2.0557959E+001
 1.2722144E+001, 2.0544744E+001
 1.2755877E+001, 2.0533005E+001
 1.2789610E+001, 2.0519339E+001
 1.2823344E+001, 2.0509526E+001
 1.2840210E+001, 2.0504141E+001
 1.2877317E+001, 2.0506694E+001
 1.2914424E+001, 2.0651009E+001
 1.2932977E+001, 2.1668594E+001
 1.2970083E+001, 2.7386142E+001
 1.3007190E+001, 4.5093954E+001
 1.3025743E+001, 6.0160045E+001
 1.3059899E+001, 6.9235842E+001
 1.3091103E+001, 7.2458917E+001
 1.3122307E+001, 7.0285803E+001
 1.3153511E+001, 6.5657110E+001
 1.3184715E+001, 5.9001634E+001
 1.3200317E+001, 5.3739365E+001
 1.3231521E+001, 4.8704562E+001
 1.3262725E+001, 4.2674635E+001
 1.3293929E+001, 3.7688667E+001
 1.3325134E+001, 3.3656825E+001
 1.3356338E+001, 3.0509609E+001
 1.3387542E+001, 2.8110865E+001
 1.3418746E+001, 2.6318767E+001
 1.3449950E+001, 2.5007336E+001
 1.3481154E+001, 2.4017323E+001
 1.3512358E+001, 2.3233297E+001
 1.3543562E+001, 2.2622447E+001
 1.3574766E+001, 2.2148172E+001
 1.3590369E+001, 2.1841852E+001
 1.3621573E+001, 2.1571163E+001
 1.3652777E+001, 2.1268119E+001
 1.3687101E+001, 2.1018322E+001
 1.3721426E+001, 2.0829636E+001
 1.3755750E+001, 2.0694995E+001
 1.3772913E+001, 2.0622520E+001
 1.3807237E+001, 2.0571568E+001
 1.3841562E+001, 2.0525711E+001
 1.3875886E+001, 2.0497990E+001
 1.3893048E+001, 2.0484106E+001
 1.3927373E+001, 2.0475018E+001
 1.3961697E+001, 2.0467415E+001
 1.3996022E+001, 2.0464361E+001
 1.4014900E+001, 2.0464322E+001
 1.4048564E+001, 2.0465250E+001
 1.4082227E+001, 2.0467920E+001
 1.4115890E+001, 2.0470685E+001
 1.4132722E+001, 2.0472162E+001
 1.4166385E+001, 2.0472922E+001
 1.4200048E+001, 2.0472903E+001
 1.4233711E+001, 2.0471945E+001
 1.4250543E+001, 2.0470776E+001
 1.4284206E+001, 2.0469176E+001
 1.4317870E+001, 2.0466671E+001
 1.4351533E+001, 2.0464245E+001
 1.4385196E+001, 2.0462083E+001
 1.4402028E+001, 2.0460282E+001
 1.4439057E+001, 2.0458988E+001
 1.4476087E+001, 2.0458341E+001
 1.4494601E+001, 2.0458503E+001
 1.4531631E+001, 2.0459547E+001
 1.4551997E+001, 2.0460962E+001
 1.4592730E+001, 2.0462908E+001
 1.4613096E+001, 2.0464901E+001
 1.4653829E+001, 2.0466960E+001
 1.4674195E+001, 2.0469202E+001
 1.4714927E+001, 2.0471596E+001
 1.4737330E+001, 2.0474269E+001
 1.4778951E+001, 2.0476797E+001
 1.4798169E+001, 2.0478725E+001
 1.4836605E+001, 2.0480156E+001
 1.4855823E+001, 2.0482033E+001
 1.4894259E+001, 2.0483833E+001
 1.4913477E+001, 2.0485644E+001
 1.4951914E+001, 2.0486906E+001
 1.4971132E+001, 2.0488310E+001
 1.5009568E+001, 2.0489365E+001
 1.5048004E+001, 2.0490223E+001
 1.5067222E+001, 2.0490225E+001
 1.5105658E+001, 2.0490121E+001
 1.5124876E+001, 2.0489475E+001
 1.5158278E+001, 2.0487549E+001
 1.5191680E+001, 2.0484237E+001
 1.5225081E+001, 2.0479770E+001
 1.5241782E+001, 2.0476400E+001
 1.5275184E+001, 2.0473078E+001
 1.5308586E+001, 2.0468663E+001
 1.5341987E+001, 2.0464464E+001
 1.5375389E+001, 2.0460539E+001
 1.5392090E+001, 2.0458286E+001
 1.5425492E+001, 2.0456631E+001
 1.5458893E+001, 2.0454912E+001
 1.5492295E+001, 2.0453264E+001
 1.5525697E+001, 2.0450528E+001
 1.5542398E+001, 2.0449012E+001
 1.5575799E+001, 2.0448018E+001
 1.5609201E+001, 2.0447745E+001
 1.5642603E+001, 2.0448113E+001
 1.5676005E+001, 2.0448297E+001
 1.5692705E+001, 2.0448988E+001
 1.5726107E+001, 2.0450331E+001
 1.5762849E+001, 2.0454846E+001
 1.5781220E+001, 2.0459055E+001
 1.5817962E+001, 2.0464493E+001
 1.5854704E+001, 2.0471629E+001
 1.5873075E+001, 2.0476728E+001
 1.5911654E+001, 2.0482768E+001
 1.5931862E+001, 2.0489999E+001
 1.5967856E+001, 2.0496987E+001
 1.6003850E+001, 2.0507394E+001
 1.6021847E+001, 2.0516354E+001
 1.6051789E+001, 2.0524631E+001
 1.6083229E+001, 2.0538587E+001
 1.6116165E+001, 2.0573453E+001
 1.6149102E+001, 2.0649771E+001
 1.6182038E+001, 2.0787814E+001
 1.6214975E+001, 2.1013082E+001
 1.6231443E+001, 2.1261056E+001
 1.6264379E+001, 2.1550485E+001
 1.6293629E+001, 2.1853927E+001
 1.6322879E+001, 2.2019943E+001
 1.6352128E+001, 2.2031240E+001
 1.6381378E+001, 2.1893702E+001
 1.6410628E+001, 2.1655870E+001
 1.6454502E+001, 2.1328578E+001
 1.6483752E+001, 2.1055473E+001
 1.6513001E+001, 2.0899759E+001
 1.6542251E+001, 2.0788356E+001
 1.6571501E+001, 2.0713749E+001
 1.6600750E+001, 2.0666591E+001
 1.6630000E+001, 2.0637125E+001
 1.6659250E+001, 2.0616246E+001
 1.6688499E+001, 2.0599161E+001
 1.6717749E+001, 2.0584119E+001
 1.6746999E+001, 2.0569876E+001
 1.6776248E+001, 2.0556543E+001
 1.6805498E+001, 2.0544113E+001
 1.6834748E+001, 2.0533376E+001
 1.6863997E+001, 2.0524504E+001
 1.6893247E+001, 2.0516965E+001
 1.6922496E+001, 2.0511592E+001
 1.6954671E+001, 2.0508571E+001
 1.6986846E+001, 2.0507508E+001
 1.7019020E+001, 2.0508961E+001
 1.7051195E+001, 2.0511525E+001
 1.7083370E+001, 2.0514283E+001
 1.7115544E+001, 2.0516483E+001
 1.7131631E+001, 2.0517753E+001
 1.7163806E+001, 2.0518169E+001
 1.7195981E+001, 2.0517555E+001
 1.7228155E+001, 2.0515749E+001
 1.7260330E+001, 2.0512508E+001
 1.7292504E+001, 2.0508328E+001
 1.7324679E+001, 2.0501137E+001
 1.7340766E+001, 2.0494909E+001
 1.7372941E+001, 2.0488037E+001
 1.7408333E+001, 2.0477912E+001
 1.7443725E+001, 2.0467082E+001
