s,C
Time,"TEMP_CENTER"
 1.4826460E+001, 2.1258487E+001
 1.4850941E+001, 2.1256958E+001
 1.4887663E+001, 2.1255241E+001
 1.4912144E+001, 2.1253688E+001
 1.4948866E+001, 2.1252226E+001
 1.4973348E+001, 2.1250879E+001
 1.5010069E+001, 2.1249634E+001
 1.5034551E+001, 2.1248444E+001
 1.5071273E+001, 2.1247242E+001
 1.5095754E+001, 2.1245910E+001
 1.5120235E+001, 2.1244956E+001
 1.5159405E+001, 2.1243929E+001
 1.5186334E+001, 2.1243100E+001
 1.5213264E+001, 2.1242542E+001
 1.5240193E+001, 2.1241933E+001
 1.5280587E+001, 2.1240968E+001
 1.5307517E+001, 2.1239682E+001
 1.5334446E+001, 2.1238384E+001
 1.5361375E+001, 2.1236919E+001
 1.5401769E+001, 2.1235010E+001
 1.5428699E+001, 2.1233124E+001
 1.5455628E+001, 2.1231731E+001
 1.5481014E+001, 2.1230692E+001
 1.5517970E+001, 2.1229625E+001
 1.5544197E+001, 2.1228574E+001
 1.5570424E+001, 2.1227698E+001
 1.5609764E+001, 2.1226674E+001
 1.5635991E+001, 2.1225730E+001
 1.5662217E+001, 2.1225090E+001
 1.5701558E+001, 2.1224565E+001
 1.5727784E+001, 2.1224102E+001
 1.5754011E+001, 2.1223802E+001
 1.5780238E+001, 2.1223484E+001
 1.5819578E+001, 2.1222928E+001
 1.5845805E+001, 2.1222278E+001
 1.5872032E+001, 2.1221644E+001
 1.5911372E+001, 2.1220751E+001
 1.5937599E+001, 2.1219771E+001
 1.5963826E+001, 2.1218783E+001
 1.5990052E+001, 2.1217727E+001
 1.6029393E+001, 2.1216331E+001
 1.6055619E+001, 2.1214856E+001
 1.6081846E+001, 2.1213601E+001
 1.6121186E+001, 2.1212364E+001
 1.6147413E+001, 2.1211359E+001
 1.6173640E+001, 2.1210574E+001
 1.6212980E+001, 2.1209529E+001
 1.6239207E+001, 2.1208332E+001
 1.6265434E+001, 2.1207067E+001
 1.6297953E+001, 2.1205497E+001
 1.6320716E+001, 2.1203690E+001
 1.6356486E+001, 2.1201569E+001
 1.6380333E+001, 2.1199379E+001
 1.6416104E+001, 2.1197229E+001
 1.6451875E+001, 2.1194954E+001
 1.6475722E+001, 2.1193279E+001
 1.6501954E+001, 2.1191895E+001
 1.6541301E+001, 2.1190090E+001
 1.6567533E+001, 2.1188378E+001
 1.6593765E+001, 2.1187052E+001
 1.6633113E+001, 2.1185371E+001
 1.6659345E+001, 2.1183566E+001
 1.6686888E+001, 2.1181885E+001
 1.6715743E+001, 2.1180311E+001
 1.6744598E+001, 2.1178732E+001
 1.6773453E+001, 2.1177142E+001
 1.6802308E+001, 2.1175362E+001
 1.6831163E+001, 2.1173387E+001
 1.6870576E+001, 2.1170902E+001
 1.6895561E+001, 2.1168137E+001
 1.6920546E+001, 2.1165711E+001
 1.6958024E+001, 2.1162468E+001
 1.6983009E+001, 2.1159091E+001
 1.7020487E+001, 2.1155721E+001
 1.7045472E+001, 2.1152315E+001
 1.7070457E+001, 2.1149705E+001
 1.7109184E+001, 2.1146468E+001
 1.7136668E+001, 2.1143136E+001
 1.7164151E+001, 2.1140428E+001
 1.7191635E+001, 2.1137751E+001
 1.7227872E+001, 2.1134746E+001
 1.7250367E+001, 2.1132038E+001
 1.7284110E+001, 2.1129760E+001
 1.7317853E+001, 2.1127340E+001
 1.7340349E+001, 2.1125552E+001
 1.7374092E+001, 2.1124016E+001
 1.7407835E+001, 2.1122332E+001
 1.7430330E+001, 2.1120948E+001
 1.7464073E+001, 2.1119638E+001
 1.7497816E+001, 2.1118218E+001
 1.7520311E+001, 2.1117180E+001
 1.7554054E+001, 2.1116244E+001
 1.7587797E+001, 2.1115281E+001
 1.7610293E+001, 2.1114275E+001
 1.7647410E+001, 2.1113025E+001
 1.7674629E+001, 2.1111712E+001
 1.7704571E+001, 2.1110727E+001
 1.7734512E+001, 2.1109961E+001
 1.7764453E+001, 2.1109788E+001
 1.7794394E+001, 2.1110034E+001
 1.7824336E+001, 2.1110709E+001
 1.7854277E+001, 2.1111436E+001
 1.7885715E+001, 2.1112202E+001
 1.7918651E+001, 2.1112954E+001
 1.7951586E+001, 2.1113626E+001
 1.7982645E+001, 2.1114062E+001
 1.8011828E+001, 2.1114142E+001
 1.8041012E+001, 2.1114471E+001
 1.8070195E+001, 2.1114878E+001
 1.8099378E+001, 2.1115409E+001
 1.8126862E+001, 2.1115863E+001
